id,scientificName,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship
7682,Festuca saximontana Rydberg var. saximontana,Poaceae,Festuca,saximontana,saximontana,variety,Rydberg
7647,Festuca brachyphylla Schultes & Schultes f. subsp. brachyphylla,Poaceae,Festuca,brachyphylla,brachyphylla,subspecies,Schultes & Schultes f.
7670,Festuca rubra subsp. arctica (Hackel) Govorov,Poaceae,Festuca,rubra,arctica,subspecies,(Hackel) Govorov
7671,Festuca rubra subsp. aucta (V.I.Krecz. & Bobrov) Hultén,Poaceae,Festuca,rubra,aucta,subspecies,(V.I.Krecz. & Bobrov) Hultén
7674,Festuca rubra subsp. mediana (Pavlick) Pavlick,Poaceae,Festuca,rubra,mediana,subspecies,(Pavlick) Pavlick
7675,Festuca rubra subsp. pruinosa (Hackel) Piper,Poaceae,Festuca,rubra,pruinosa,subspecies,(Hackel) Piper
7677,Festuca rubra subsp. secunda (J. Presl) Pavlick,Poaceae,Festuca,rubra,secunda,subspecies,(J. Presl) Pavlick
7678,Festuca rubra subsp. vallicola (Rydberg) Pavlick,Poaceae,Festuca,rubra,vallicola,subspecies,(Rydberg) Pavlick
7688,Festuca viviparoidea subsp. krajinae Pavlick,Poaceae,Festuca,viviparoidea,krajinae,subspecies,Pavlick
7690,Festuca viviparoidea Krajina ex Pavlick subsp. viviparoidea,Poaceae,Festuca,viviparoidea,viviparoidea,subspecies,Krajina ex Pavlick
9733,Festuca washingtonica E.B. Alexeev,Poaceae,Festuca,washingtonica,,species,E.B. Alexeev
7683,Festuca subulata Trinius,Poaceae,Festuca,subulata,,species,Trinius
7684,Festuca subuliflora Scribner,Poaceae,Festuca,subuliflora,,species,Scribner
8005,Vulpia microstachys (Nuttall) Munro,Poaceae,Vulpia,microstachys,,species,(Nuttall) Munro
8008,Vulpia octoflora var. glauca (Nuttall) Fernald,Poaceae,Vulpia,octoflora,glauca,variety,(Nuttall) Fernald
8010,Vulpia octoflora var. hirtella (Piper) Henrard,Poaceae,Vulpia,octoflora,hirtella,variety,(Piper) Henrard
8011,Vulpia octoflora (Walter) Rydberg var. octoflora,Poaceae,Vulpia,octoflora,octoflora,variety,(Walter) Rydberg
7946,Scolochloa festucacea (Willdenow) Link,Poaceae,Scolochloa,festucacea,,species,(Willdenow) Link
7983,Torreyochloa pallida var. pauciflora (J. Presl) J.I. Davis,Poaceae,Torreyochloa,pallida,pauciflora,variety,(J. Presl) J.I. Davis
7824,Phleum alpinum Linnaeus,Poaceae,Phleum,alpinum,,species,Linnaeus
7795,Nassella viridula (Trinius) Barkworth,Poaceae,Nassella,viridula,,species,(Trinius) Barkworth
7716,Hesperostipa curtiseta (Hitchcock) Barkworth,Poaceae,Hesperostipa,curtiseta,,species,(Hitchcock) Barkworth
7717,Hesperostipa spartea (Trinius) Barkworth,Poaceae,Hesperostipa,spartea,,species,(Trinius) Barkworth
7713,Hesperostipa comata (Trinius & Ruprecht) Barkworth subsp. comata,Poaceae,Hesperostipa,comata,comata,subspecies,(Trinius & Ruprecht) Barkworth
7715,Hesperostipa comata subsp. intermedia (Scribner & Tweedy) Barkworth,Poaceae,Hesperostipa,comata,intermedia,subspecies,(Scribner & Tweedy) Barkworth
24842,"Piptatheropsis canadensis (Poiret) Romaschenko, P.M. Peterson & Soreng",Poaceae,Piptatheropsis,canadensis,,species,"(Poiret) Romaschenko, P.M. Peterson & Soreng"
24843,"Piptatheropsis exigua (Thurberg) Romaschenko, P.M. Peterson & Soreng",Poaceae,Piptatheropsis,exigua,,species,"(Thurberg) Romaschenko, P.M. Peterson & Soreng"
24844,"Piptatheropsis micrantha (Trinius & Ruprecht) Romaschenko, P.M. Peterson & Soreng",Poaceae,Piptatheropsis,micrantha,,species,"(Trinius & Ruprecht) Romaschenko, P.M. Peterson & Soreng"
24845,"Piptatheropsis pungens (Torrey ex Sprengel) Romaschenko, P.M. Peterson & Soreng",Poaceae,Piptatheropsis,pungens,,species,"(Torrey ex Sprengel) Romaschenko, P.M. Peterson & Soreng"
30709,Eriocoma hymenoides (Roemer & Schultes) Rydberg,Poaceae,Eriocoma,hymenoides,,species,(Roemer & Schultes) Rydberg
32447,Eriocoma nelsonii subsp. dorei (Barkworth & J. Maze) Romaschenko,Poaceae,Eriocoma,nelsonii,dorei,subspecies,(Barkworth & J. Maze) Romaschenko
32451,Eriocoma lemmonii (Vasey) Romaschenko subsp. lemmonii,Poaceae,Eriocoma,lemmonii,lemmonii,subspecies,(Vasey) Romaschenko
32456,Eriocoma occidentalis subsp. pubescens (Vasey) Romaschenko,Poaceae,Eriocoma,occidentalis,pubescens,subspecies,(Vasey) Romaschenko
32461,Eriocoma richardsonii (Link) Romaschenko,Poaceae,Eriocoma,richardsonii,,species,(Link) Romaschenko
32463,Eriocoma thurberiana (Piper) Romaschenko,Poaceae,Eriocoma,thurberiana,,species,(Piper) Romaschenko
7796,Oryzopsis asperifolia Michaux,Poaceae,Oryzopsis,asperifolia,,species,Michaux
7596,Elymus hirsutus J. Presl,Poaceae,Elymus,hirsutus,,species,J. Presl
7597,Elymus albicans (Scribner & J.G. Smith) Á. Löve,Poaceae,Elymus,albicans,,species,(Scribner & J.G. Smith) Á. Löve
7610,Elymus violaceus (Hornemann) Feilberg,Poaceae,Elymus,violaceus,,species,(Hornemann) Feilberg
7614,Elymus curvatus Linnaeus,Poaceae,Elymus,curvatus,,species,Linnaeus
7624,Elymus ×saundersii Vasey,Poaceae,Elymus,×saundersii,,species,Vasey
7625,Elymus ×yukonensis (Scribner & Merrill) Á. Löve,Poaceae,Elymus,×yukonensis,,species,(Scribner & Merrill) Á. Löve
7587,Elymus canadensis Linnaeus var. canadensis,Poaceae,Elymus,canadensis,canadensis,variety,Linnaeus
9578,Elymus canadensis var. brachystachys (Scribner & C.R. Ball) Farwell,Poaceae,Elymus,canadensis,brachystachys,variety,(Scribner & C.R. Ball) Farwell
7583,Elymus alaskanus (Scribner & Merrill) Á. Löve subsp. alaskanus,Poaceae,Elymus,alaskanus,alaskanus,subspecies,(Scribner & Merrill) Á. Löve
7590,Elymus elymoides subsp. californicus (J.G. Smith) Barkworth,Poaceae,Elymus,elymoides,californicus,subspecies,(J.G. Smith) Barkworth
7592,Elymus elymoides (Rafinesque) Swezey subsp. elymoides,Poaceae,Elymus,elymoides,elymoides,subspecies,(Rafinesque) Swezey
7593,Elymus glaucus Buckley subsp. glaucus,Poaceae,Elymus,glaucus,glaucus,subspecies,Buckley
7595,Elymus glaucus subsp. virescens (Piper) Gould,Poaceae,Elymus,glaucus,virescens,subspecies,(Piper) Gould
7598,Elymus lanceolatus (Scribner & J.G. Smith) Gould subsp. lanceolatus,Poaceae,Elymus,lanceolatus,lanceolatus,subspecies,(Scribner & J.G. Smith) Gould
7600,Elymus lanceolatus subsp. psammophilus (J.M. Gillett & H. Senn) Á. Löve,Poaceae,Elymus,lanceolatus,psammophilus,subspecies,(J.M. Gillett & H. Senn) Á. Löve
7608,Elymus trachycaulus subsp. subsecundus (Link) Á. Löve & D. Löve,Poaceae,Elymus,trachycaulus,subsecundus,subspecies,(Link) Á. Löve & D. Löve
7609,Elymus trachycaulus (Link) Gould ex Shinners subsp. trachycaulus,Poaceae,Elymus,trachycaulus,trachycaulus,subspecies,(Link) Gould ex Shinners
7721,Hordeum brachyantherum Nevski subsp. brachyantherum,Poaceae,Hordeum,brachyantherum,brachyantherum,subspecies,Nevski
7724,Hordeum jubatum subsp. ×intermedium Bowden,Poaceae,Hordeum,jubatum,×intermedium,subspecies,Bowden
7726,Hordeum jubatum Linnaeus subsp. jubatum,Poaceae,Hordeum,jubatum,jubatum,subspecies,Linnaeus
7746,Leymus cinereus (Scribner & Merrill) Á. Löve,Poaceae,Leymus,cinereus,,species,(Scribner & Merrill) Á. Löve
26405,Leymus innovatus (Beal) Pilger subsp. innovatus,Poaceae,Leymus,innovatus,innovatus,subspecies,(Beal) Pilger
7753,Leymus triticoides (Buckley) Pilger,Poaceae,Leymus,triticoides,,species,(Buckley) Pilger
7754,Leymus ×vancouverensis (Vasey) Pilger,Poaceae,Leymus,×vancouverensis,,species,(Vasey) Pilger
7750,Leymus mollis (Trinius) Pilger subsp. mollis,Poaceae,Leymus,mollis,mollis,subspecies,(Trinius) Pilger
8017,×Elyhordeum macounii (Vasey) Barkworth & D.R. Dewey,Poaceae,×Elyhordeum,macounii,,species,(Vasey) Barkworth & D.R. Dewey
28464,×Elyhordeum schaackianum (Bowden) Bowden,Poaceae,×Elyhordeum,schaackianum,,species,(Bowden) Bowden
7814,Pascopyrum smithii (Rydberg) Barkworth & D.R. Dewey,Poaceae,Pascopyrum,smithii,,species,(Rydberg) Barkworth & D.R. Dewey
7920,Pseudoroegneria spicata (Pursh) Á. Löve,Poaceae,Pseudoroegneria,spicata,,species,(Pursh) Á. Löve
9701,×Elyleymus uclueletensis (Bowden) B.R. Baum,Poaceae,×Elyleymus,uclueletensis,,species,(Bowden) B.R. Baum
9702,×Elyleymus ontariensis (Lepage) Barkworth,Poaceae,×Elyleymus,ontariensis,,species,(Lepage) Barkworth
9705,×Leydeum littorale (H.J. Hodgson & W.W. Mitchell) Barkworth,Poaceae,×Leydeum,littorale,,species,(H.J. Hodgson & W.W. Mitchell) Barkworth
7739,Leersia oryzoides (Linnaeus) Swartz,Poaceae,Leersia,oryzoides,,species,(Linnaeus) Swartz
9390,Sparganium angustifolium Michaux,Typhaceae,Sparganium,angustifolium,,species,Michaux
9391,Sparganium emersum Rehmann,Typhaceae,Sparganium,emersum,,species,Rehmann
9393,Sparganium fluctuans (Morong) B.L. Robinson,Typhaceae,Sparganium,fluctuans,,species,(Morong) B.L. Robinson
9395,Sparganium hyperboreum Laestadius ex Beurling,Typhaceae,Sparganium,hyperboreum,,species,Laestadius ex Beurling
9396,Sparganium natans Linnaeus,Typhaceae,Sparganium,natans,,species,Linnaeus
9392,Sparganium eurycarpum Engelmann,Typhaceae,Sparganium,eurycarpum,,species,Engelmann
9422,Typha latifolia Linnaeus,Typhaceae,Typha,latifolia,,species,Linnaeus
2699,Asarum caudatum Lindley var. caudatum,Aristolochiaceae,Asarum,caudatum,caudatum,variety,Lindley
4140,Brasenia schreberi J.F. Gmelin,Cabombaceae,Brasenia,schreberi,,species,J.F. Gmelin
6714,Nuphar polysepala Engelmann,Nymphaeaceae,Nuphar,polysepala,,species,Engelmann
6715,Nuphar variegata Engelmann ex Durand,Nymphaeaceae,Nuphar,variegata,,species,Engelmann ex Durand
6718,Nymphaea leibergii Morong,Nymphaeaceae,Nymphaea,leibergii,,species,Morong
6723,Nymphaea tetragona Georgi,Nymphaeaceae,Nymphaea,tetragona,,species,Georgi
3661,Achlys californica Fukuda & H.G. Baker,Berberidaceae,Achlys,californica,,species,Fukuda & H.G. Baker
3662,Achlys triphylla (Smith) de Candolle,Berberidaceae,Achlys,triphylla,,species,(Smith) de Candolle
12775,Mahonia aquifolium (Pursh) Nuttall,Berberidaceae,Mahonia,aquifolium,,species,(Pursh) Nuttall
12777,Mahonia nervosa (Pursh) Nuttall,Berberidaceae,Mahonia,nervosa,,species,(Pursh) Nuttall
12781,Mahonia repens (Lindley) G. Don,Berberidaceae,Mahonia,repens,,species,(Lindley) G. Don
7088,Capnoides sempervirens (Linnaeus) Borkhausen,Papaveraceae,Capnoides,sempervirens,,species,(Linnaeus) Borkhausen
7093,Corydalis pauciflora (Stephan ex Willdenow) Persoon,Papaveraceae,Corydalis,pauciflora,,species,(Stephan ex Willdenow) Persoon
7094,Corydalis scouleri Hooker,Papaveraceae,Corydalis,scouleri,,species,Hooker
7090,Corydalis aurea Willdenow subsp. aurea,Papaveraceae,Corydalis,aurea,aurea,subspecies,Willdenow
7101,Dicentra uniflora Kellogg,Papaveraceae,Dicentra,uniflora,,species,Kellogg
7099,Dicentra formosa (Andrews) Walpers subsp. formosa,Papaveraceae,Dicentra,formosa,formosa,subspecies,(Andrews) Walpers
34275,"Oreomecon alborosea (Hultén) Galasso, Banfi & Bartolucci",Papaveraceae,Oreomecon,alborosea,,species,"(Hultén) Galasso, Banfi & Bartolucci"
34284,"Oreomecon kluanensis (D. Löve) Galasso, Banfi & Bartolucci",Papaveraceae,Oreomecon,kluanensis,,species,"(D. Löve) Galasso, Banfi & Bartolucci"
34288,Oreomecon lapponica subsp. occidentalis (C.E. Lundström) Elvebakk & Bjerke,Papaveraceae,Oreomecon,lapponica,occidentalis,subspecies,(C.E. Lundström) Elvebakk & Bjerke
34292,Oreomecon nudicaulis subsp. americana (Rändel ex D.F. Murray) Elvebakk & Bjerke,Papaveraceae,Oreomecon,nudicaulis,americana,subspecies,(Rändel ex D.F. Murray) Elvebakk & Bjerke
34293,Oreomecon pygmaea (Rydberg) Krivenko,Papaveraceae,Oreomecon,pygmaea,,species,(Rydberg) Krivenko
7107,Meconella oregana Nuttall,Papaveraceae,Meconella,oregana,,species,Nuttall
8569,Thalictrum alpinum Linnaeus,Ranunculaceae,Thalictrum,alpinum,,species,Linnaeus
8574,Thalictrum occidentale A. Gray,Ranunculaceae,Thalictrum,occidentale,,species,A. Gray
8579,Thalictrum venulosum Trelease,Ranunculaceae,Thalictrum,venulosum,,species,Trelease
8572,Thalictrum dasycarpum Fischer & Avé-Lallemant,Ranunculaceae,Thalictrum,dasycarpum,,species,Fischer & Avé-Lallemant
8577,Thalictrum sparsiflorum Turczaninow ex Fischer & C.A. Meyer,Ranunculaceae,Thalictrum,sparsiflorum,,species,Turczaninow ex Fischer & C.A. Meyer
8443,Aquilegia brevistyla Hooker,Ranunculaceae,Aquilegia,brevistyla,,species,Hooker
8445,Aquilegia flavescens S. Watson,Ranunculaceae,Aquilegia,flavescens,,species,S. Watson
8446,Aquilegia formosa Fischer ex de Candolle var. formosa,Ranunculaceae,Aquilegia,formosa,formosa,variety,Fischer ex de Candolle
34182,Aquilegia ×miniana (J.F. Macbride & Payson) Cronk,Ranunculaceae,Aquilegia,×miniana,,species,(J.F. Macbride & Payson) Cronk
8487,Enemion savilei (Calder & Roy L. Taylor) Keener,Ranunculaceae,Enemion,savilei,,species,(Calder & Roy L. Taylor) Keener
8581,Trollius albiflorus (A. Gray) Rydberg,Ranunculaceae,Trollius,albiflorus,,species,(A. Gray) Rydberg
8420,Anemone cylindrica A. Gray,Ranunculaceae,Anemone,cylindrica,,species,A. Gray
8424,Anemone lyallii Britton,Ranunculaceae,Anemone,lyallii,,species,Britton
8431,Anemone parviflora Michaux,Ranunculaceae,Anemone,parviflora,,species,Michaux
8434,Anemone piperi Britton ex Rydberg,Ranunculaceae,Anemone,piperi,,species,Britton ex Rydberg
8421,Anemone drummondii S. Watson var. drummondii,Ranunculaceae,Anemone,drummondii,drummondii,variety,S. Watson
8423,Anemone drummondii var. lithophila (Rydberg) C.L. Hitchcock,Ranunculaceae,Anemone,drummondii,lithophila,variety,(Rydberg) C.L. Hitchcock
8425,Anemone multifida Poiret var. multifida,Ranunculaceae,Anemone,multifida,multifida,variety,Poiret
8427,Anemone multifida var. saxicola B. Boivin,Ranunculaceae,Anemone,multifida,saxicola,variety,B. Boivin
8441,Anemone virginiana var. cylindroidea B. Boivin,Ranunculaceae,Anemone,virginiana,cylindroidea,variety,B. Boivin
8455,Clematis ligusticifolia Nuttall,Ranunculaceae,Clematis,ligusticifolia,,species,Nuttall
8456,Clematis occidentalis var. grosseserrata (Rydberg) J.S. Pringle,Ranunculaceae,Clematis,occidentalis,grosseserrata,variety,(Rydberg) J.S. Pringle
27142,Anemonastrum sibiricum (Linnaeus) Holub,Ranunculaceae,Anemonastrum,sibiricum,,species,(Linnaeus) Holub
34476,Anemonastrum villosissimum (de Candolle) Holub,Ranunculaceae,Anemonastrum,villosissimum,,species,(de Candolle) Holub
30375,Anemonastrum canadense (Linnaeus) Mosyakin,Ranunculaceae,Anemonastrum,canadense,,species,(Linnaeus) Mosyakin
30376,Anemonastrum richardsonii (Hooker) Mosyakin,Ranunculaceae,Anemonastrum,richardsonii,,species,(Hooker) Mosyakin
30377,Pulsatilla nuttalliana (de Candolle) Berchtold ex J. Presl,Ranunculaceae,Pulsatilla,nuttalliana,,species,(de Candolle) Berchtold ex J. Presl
19531,Pulsatilla occidentalis (S. Watson) Freyn,Ranunculaceae,Pulsatilla,occidentalis,,species,(S. Watson) Freyn
8493,Myosurus minimus Linnaeus,Ranunculaceae,Myosurus,minimus,,species,Linnaeus
8490,Myosurus apetalus var. borealis Whittemore,Ranunculaceae,Myosurus,apetalus,borealis,variety,Whittemore
8495,Ranunculus abortivus Linnaeus,Ranunculaceae,Ranunculus,abortivus,,species,Linnaeus
8507,Ranunculus cardiophyllus Hooker,Ranunculaceae,Ranunculus,cardiophyllus,,species,Hooker
8542,Ranunculus nivalis Linnaeus,Ranunculaceae,Ranunculus,nivalis,,species,Linnaeus
8552,Ranunculus arcticus Richardson,Ranunculaceae,Ranunculus,arcticus,,species,Richardson
8554,Ranunculus pygmaeus Wahlenberg,Ranunculaceae,Ranunculus,pygmaeus,,species,Wahlenberg
8558,Ranunculus rhomboideus Goldie,Ranunculaceae,Ranunculus,rhomboideus,,species,Goldie
8564,Ranunculus sulphureus Solander,Ranunculaceae,Ranunculus,sulphureus,,species,Solander
8510,Ranunculus eschscholtzii Schlechtendal var. eschscholtzii,Ranunculaceae,Ranunculus,eschscholtzii,eschscholtzii,variety,Schlechtendal
8512,Ranunculus eschscholtzii var. eximius (Greene) L. Benson,Ranunculaceae,Ranunculus,eschscholtzii,eximius,variety,(Greene) L. Benson
8513,Ranunculus eschscholtzii var. suksdorfii (A. Gray) L. Benson,Ranunculaceae,Ranunculus,eschscholtzii,suksdorfii,variety,(A. Gray) L. Benson
8522,Ranunculus glaberrimus var. ellipticus (Greene) Greene,Ranunculaceae,Ranunculus,glaberrimus,ellipticus,variety,(Greene) Greene
8524,Ranunculus glaberrimus Hooker var. glaberrimus,Ranunculaceae,Ranunculus,glaberrimus,glaberrimus,variety,Hooker
8535,Ranunculus inamoenus Greene var. inamoenus,Ranunculaceae,Ranunculus,inamoenus,inamoenus,variety,Greene
19680,Ranunculus grayi Britton,Ranunculaceae,Ranunculus,grayi,,species,Britton
8539,Ranunculus macounii Britton,Ranunculaceae,Ranunculus,macounii,,species,Britton
8553,Ranunculus pensylvanicus Linnaeus f.,Ranunculaceae,Ranunculus,pensylvanicus,,species,Linnaeus f.
8567,Ranunculus uncinatus D. Don ex G. Don,Ranunculaceae,Ranunculus,uncinatus,,species,D. Don ex G. Don
8543,Ranunculus occidentalis var. brevistylis Greene,Ranunculaceae,Ranunculus,occidentalis,brevistylis,variety,Greene
8545,Ranunculus occidentalis var. hexasepalus L.D. Benson,Ranunculaceae,Ranunculus,occidentalis,hexasepalus,variety,L.D. Benson
8546,Ranunculus occidentalis Nuttall var. occidentalis,Ranunculaceae,Ranunculus,occidentalis,occidentalis,variety,Nuttall
8547,Ranunculus orthorhynchus Hooker var. orthorhynchus,Ranunculaceae,Ranunculus,orthorhynchus,orthorhynchus,variety,Hooker
8549,Ranunculus orthorhynchus var. platyphyllus A. Gray,Ranunculaceae,Ranunculus,orthorhynchus,platyphyllus,variety,A. Gray
8505,Ranunculus californicus var. cuneatus Greene,Ranunculaceae,Ranunculus,californicus,cuneatus,variety,Greene
8497,Ranunculus alismifolius Geyer ex Bentham var. alismifolius,Ranunculaceae,Ranunculus,alismifolius,alismifolius,variety,Geyer ex Bentham
8519,Ranunculus flammula var. ovalis (J.M. Bigelow) L.D. Benson,Ranunculaceae,Ranunculus,flammula,ovalis,variety,(J.M. Bigelow) L.D. Benson
8520,Ranunculus flammula var. reptans (Linnaeus) E. Meyer,Ranunculaceae,Ranunculus,flammula,reptans,variety,(Linnaeus) E. Meyer
8516,Ranunculus flabellaris Rafinesque,Ranunculaceae,Ranunculus,flabellaris,,species,Rafinesque
8527,Ranunculus gmelinii de Candolle,Ranunculaceae,Ranunculus,gmelinii,,species,de Candolle
8534,Ranunculus hyperboreus Rottbøll,Ranunculaceae,Ranunculus,hyperboreus,,species,Rottbøll
8561,Ranunculus sceleratus var. multifidus Nuttall,Ranunculaceae,Ranunculus,sceleratus,multifidus,variety,Nuttall
8538,Ranunculus lobbii (Hiern) A. Gray,Ranunculaceae,Ranunculus,lobbii,,species,(Hiern) A. Gray
19646,Ranunculus trichophyllus Chaix,Ranunculaceae,Ranunculus,trichophyllus,,species,Chaix
30778,Ranunculus mongolicus (Krylov) Sergievskaya,Ranunculaceae,Ranunculus,mongolicus,,species,(Krylov) Sergievskaya
30781,Ranunculus porteri Britton,Ranunculaceae,Ranunculus,porteri,,species,Britton
19651,Ranunculus subrigidus W.B. Drew,Ranunculaceae,Ranunculus,subrigidus,,species,W.B. Drew
8580,Trautvetteria caroliniensis (Walter) Vail,Ranunculaceae,Trautvetteria,caroliniensis,,species,(Walter) Vail
8537,Coptidium lapponicum (Linnaeus) Gandoger ex Rydberg,Ranunculaceae,Coptidium,lapponicum,,species,(Linnaeus) Gandoger ex Rydberg
8509,Halerpestes cymbalaria (Pursh) Greene,Ranunculaceae,Halerpestes,cymbalaria,,species,(Pursh) Greene
19661,Arcteranthis cooleyae (Rose) Greene,Ranunculaceae,Arcteranthis,cooleyae,,species,(Rose) Greene
8399,Aconitum columbianum Nuttall subsp. columbianum,Ranunculaceae,Aconitum,columbianum,columbianum,subspecies,Nuttall
8401,Aconitum delphiniifolium de Candolle subsp. delphiniifolium,Ranunculaceae,Aconitum,delphiniifolium,delphiniifolium,subspecies,de Candolle
8472,Delphinium bicolor Nuttall subsp. bicolor,Ranunculaceae,Delphinium,bicolor,bicolor,subspecies,Nuttall
8474,Delphinium brachycentrum Ledebour,Ranunculaceae,Delphinium,brachycentrum,,species,Ledebour
8481,Delphinium glaucum S. Watson,Ranunculaceae,Delphinium,glaucum,,species,S. Watson
8478,Delphinium distichum Geyer ex Hooker,Ranunculaceae,Delphinium,distichum,,species,Geyer ex Hooker
8484,Delphinium nuttallianum Pritzel,Ranunculaceae,Delphinium,nuttallianum,,species,Pritzel
8485,Delphinium sutherlandii M.J. Warnock,Ranunculaceae,Delphinium,sutherlandii,,species,M.J. Warnock
8482,Delphinium menziesii de Candolle subsp. menziesii,Ranunculaceae,Delphinium,menziesii,menziesii,subspecies,de Candolle
8408,Actaea elata (Nuttall) Prantl,Ranunculaceae,Actaea,elata,,species,(Nuttall) Prantl
8411,Actaea rubra subsp. arguta (Nuttall) Hultén,Ranunculaceae,Actaea,rubra,arguta,subspecies,(Nuttall) Hultén
8413,Actaea rubra (Aiton) Willdenow subsp. rubra,Ranunculaceae,Actaea,rubra,rubra,subspecies,(Aiton) Willdenow
8450,Caltha leptosepala de Candolle,Ranunculaceae,Caltha,leptosepala,,species,de Candolle
8451,Caltha natans Pallas,Ranunculaceae,Caltha,natans,,species,Pallas
8452,Caltha palustris Linnaeus,Ranunculaceae,Caltha,palustris,,species,Linnaeus
19560,Caltha biflora de Candolle,Ranunculaceae,Caltha,biflora,,species,de Candolle
8470,Coptis aspleniifolia Salisbury,Ranunculaceae,Coptis,aspleniifolia,,species,Salisbury
8471,Coptis trifolia (Linnaeus) Salisbury,Ranunculaceae,Coptis,trifolia,,species,(Linnaeus) Salisbury
3879,Arabidopsis lyrata subsp. kamchatica (Fischer ex de Candolle) O'Kane & Al-Shehbaz,Brassicaceae,Arabidopsis,lyrata,kamchatica,subspecies,(Fischer ex de Candolle) O'Kane & Al-Shehbaz
